<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.09	22:50:00	253.64	254.47	253.63	253.97	1229	248643	1
2025.10.09	22:51:00	253.98	254.12	253.94	254.08	319	56784	1
2025.10.09	22:52:00	254.10	254.21	254.09	254.18	412	68963	1
2025.10.09	22:53:00	254.18	254.22	254.10	254.19	422	75742	1
2025.10.09	22:54:00	254.19	254.30	254.02	254.25	516	105666	1
2025.10.09	22:55:00	254.24	254.38	254.15	254.21	869	163050	1
2025.10.09	22:56:00	254.22	254.23	254.08	254.10	467	86231	1
2025.10.09	22:57:00	254.10	254.16	253.88	253.91	1272	244506	1
2025.10.09	22:58:00	253.91	254.04	253.91	253.99	1113	202794	1
2025.10.09	22:59:00	253.99	254.07	253.91	254.03	2320	458863	1
2025.10.09	23:00:00	254.02	254.07	254.02	254.04	925	5446163	1
2025.10.10	16:30:00	255.04	255.07	254.44	254.72	1579	731556	1
2025.10.10	16:31:00	254.70	255.11	254.43	255.04	545	84901	1
2025.10.10	16:32:00	255.06	255.59	254.94	255.30	726	142753	1
2025.10.10	16:33:00	255.29	255.51	255.22	255.32	603	117971	1
2025.10.10	16:34:00	255.32	255.55	255.14	255.33	551	128628	1
2025.10.10	16:35:00	255.32	255.43	255.03	255.04	449	78998	1
2025.10.10	16:36:00	255.04	255.39	254.93	255.39	424	84685	1
2025.10.10	16:37:00	255.39	255.97	255.34	255.95	474	101732	1
2025.10.10	16:38:00	255.95	256.06	255.65	255.98	499	95535	1
2025.10.10	16:39:00	255.97	256.13	255.73	256.07	333	73157	1
2025.10.10	16:40:00	256.09	256.18	256.01	256.15	465	90638	1
2025.10.10	16:41:00	256.14	256.38	256.14	256.27	491	86549	1
2025.10.10	16:42:00	256.30	256.34	255.92	256.00	465	81497	1
2025.10.10	16:43:00	255.99	256.01	255.58	255.77	461	84913	1
2025.10.10	16:44:00	255.78	255.79	255.35	255.39	346	59052	1
2025.10.10	16:45:00	255.38	255.76	255.38	255.61	408	72607	1
2025.10.10	16:46:00	255.60	255.86	255.50	255.75	217	39625	1
2025.10.10	16:47:00	255.73	255.85	255.69	255.75	250	47439	1
2025.10.10	16:48:00	255.74	255.86	255.41	255.48	474	80438	1
2025.10.10	16:49:00	255.48	255.58	255.27	255.45	380	68811	1
2025.10.10	16:50:00	255.46	255.48	255.33	255.39	210	32896	1
2025.10.10	16:51:00	255.40	255.48	255.05	255.08	394	83881	1
2025.10.10	16:52:00	255.09	255.31	255.01	255.20	367	55391	1
2025.10.10	16:53:00	255.22	255.33	255.19	255.30	152	22960	1
2025.10.10	16:54:00	255.31	255.37	255.16	255.20	203	40845	1
2025.10.10	16:55:00	255.18	255.22	254.92	255.01	260	54963	1
2025.10.10	16:56:00	255.00	255.17	255.00	255.16	306	44144	1
2025.10.10	16:57:00	255.17	255.32	255.17	255.31	186	30220	1
2025.10.10	16:58:00	255.32	255.48	255.25	255.44	205	35299	1
2025.10.10	16:59:00	255.48	255.60	255.44	255.47	260	53210	1
2025.10.10	17:00:00	255.49	255.83	255.49	255.80	322	66791	1
2025.10.10	17:01:00	255.80	255.89	255.51	255.60	572	98332	1
2025.10.10	17:02:00	255.58	255.81	255.52	255.74	283	51532	1
2025.10.10	17:03:00	255.68	255.68	255.34	255.45	340	67363	1
2025.10.10	17:04:00	255.46	255.48	255.15	255.27	198	37252	1
2025.10.10	17:05:00	255.28	255.28	254.74	255.06	623	99405	1
2025.10.10	17:06:00	255.03	255.22	255.02	255.16	165	29485	1
2025.10.10	17:07:00	255.17	255.43	255.17	255.40	168	28577	1
2025.10.10	17:08:00	255.38	255.48	255.36	255.43	162	26797	1
2025.10.10	17:09:00	255.42	255.59	255.42	255.54	161	40900	1
2025.10.10	17:10:00	255.55	255.68	255.55	255.62	190	50314	1
2025.10.10	17:11:00	255.63	255.95	255.61	255.92	219	42987	1
2025.10.10	17:12:00	255.93	256.05	255.79	255.84	244	60263	1
2025.10.10	17:13:00	255.85	255.85	255.30	255.32	202	35970	1
2025.10.10	17:14:00	255.32	255.38	255.03	255.07	177	36682	1
2025.10.10	17:15:00	255.07	255.10	254.88	254.89	146	33518	1
2025.10.10	17:16:00	254.90	255.06	254.82	255.00	176	37774	1
2025.10.10	17:17:00	255.01	255.11	254.99	255.07	139	29402	1
2025.10.10	17:18:00	255.05	255.24	255.04	255.09	144	25248	1
2025.10.10	17:19:00	255.12	255.20	255.03	255.12	83	22627	1
2025.10.10	17:20:00	255.12	255.29	255.12	255.26	130	18509	1
2025.10.10	17:21:00	255.28	255.32	255.21	255.22	127	23426	1
2025.10.10	17:22:00	255.24	255.39	255.20	255.36	150	31963	1
2025.10.10	17:23:00	255.36	255.49	255.34	255.42	88	17921	1
2025.10.10	17:24:00	255.43	255.55	255.38	255.46	125	20775	1
2025.10.10	17:25:00	255.47	255.64	255.47	255.62	116	20621	1
2025.10.10	17:26:00	255.63	255.70	255.60	255.65	117	20061	1
2025.10.10	17:27:00	255.63	255.66	255.42	255.49	164	33918	1
2025.10.10	17:28:00	255.49	255.56	255.23	255.23	120	17861	1
2025.10.10	17:29:00	255.25	255.26	255.01	255.02	158	32386	1
2025.10.10	17:30:00	255.04	255.21	255.02	255.12	146	27747	1
2025.10.10	17:31:00	255.12	255.20	255.10	255.14	133	17137	1
2025.10.10	17:32:00	255.15	255.27	255.15	255.17	158	27762	1
2025.10.10	17:33:00	255.17	255.20	255.07	255.14	125	20462	1
2025.10.10	17:34:00	255.12	255.17	255.07	255.10	247	62502	1
2025.10.10	17:35:00	255.10	255.17	255.02	255.15	117	18480	1
2025.10.10	17:36:00	255.16	255.16	255.02	255.04	123	18624	1
2025.10.10	17:37:00	255.06	255.15	255.03	255.11	113	18331	1
2025.10.10	17:38:00	255.11	255.11	255.01	255.02	126	22942	1
2025.10.10	17:39:00	255.04	255.15	255.03	255.12	156	29662	1
2025.10.10	17:40:00	255.12	255.23	255.11	255.12	234	44465	1
2025.10.10	17:41:00	255.11	255.25	255.11	255.17	129	20869	1
2025.10.10	17:42:00	255.17	255.24	255.05	255.13	103	25777	1
2025.10.10	17:43:00	255.13	255.20	255.13	255.19	82	17953	1
2025.10.10	17:44:00	255.19	255.30	255.08	255.09	127	20145	1
2025.10.10	17:45:00	255.10	255.18	255.04	255.16	211	28568	1
2025.10.10	17:46:00	255.15	255.20	255.09	255.09	78	12321	1
2025.10.10	17:47:00	255.10	255.21	255.10	255.18	79	10384	1
2025.10.10	17:48:00	255.17	255.34	255.17	255.33	86	18740	1
2025.10.10	17:49:00	255.32	255.34	255.27	255.27	76	12107	1
2025.10.10	17:50:00	255.28	255.31	255.21	255.26	63	17151	1
2025.10.10	17:51:00	255.26	255.26	255.09	255.11	83	12285	1
2025.10.10	17:52:00	255.11	255.17	254.95	254.97	235	41944	1
2025.10.10	17:53:00	254.97	254.98	254.87	254.96	307	46305	1
2025.10.10	17:54:00	254.93	254.97	254.84	254.87	105	20016	1
2025.10.10	17:55:00	254.88	254.89	254.66	254.71	137	27764	1
2025.10.10	17:56:00	254.71	254.76	254.62	254.62	132	25347	1
2025.10.10	17:57:00	254.63	254.68	253.90	253.91	360	59346	1
2025.10.10	17:58:00	253.91	254.15	252.96	253.55	1173	208306	1
2025.10.10	17:59:00	253.46	253.47	252.52	253.17	791	120395	1
2025.10.10	18:00:00	253.11	253.11	251.42	251.89	1195	202615	1
2025.10.10	18:01:00	251.79	252.22	251.49	252.16	1072	152157	1
2025.10.10	18:02:00	252.09	252.09	251.03	251.27	1303	199696	1
2025.10.10	18:03:00	251.27	252.03	251.26	251.79	1051	155223	1
2025.10.10	18:04:00	251.80	252.04	251.10	251.63	612	103315	1
2025.10.10	18:05:00	251.60	251.80	251.20	251.67	553	118716	1
2025.10.10	18:06:00	251.63	251.75	251.07	251.22	856	144478	1
2025.10.10	18:07:00	251.23	251.30	250.42	250.69	994	219841	1
2025.10.10	18:08:00	250.66	251.22	250.45	250.58	973	176165	1
2025.10.10	18:09:00	250.59	251.08	250.21	250.31	998	185103	1
2025.10.10	18:10:00	250.31	251.13	250.01	251.12	1366	261853	1
2025.10.10	18:11:00	251.12	251.66	251.12	251.44	864	172173	1
2025.10.10	18:12:00	251.51	251.57	251.00	251.40	539	104751	1
2025.10.10	18:13:00	251.36	251.87	251.30	251.76	565	96372	1
2025.10.10	18:14:00	251.76	251.79	251.35	251.46	360	65643	1
2025.10.10	18:15:00	251.46	251.46	251.07	251.21	590	114668	1
2025.10.10	18:16:00	251.22	251.27	250.82	250.83	364	65010	1
2025.10.10	18:17:00	250.82	250.96	250.56	250.63	473	72220	1
2025.10.10	18:18:00	250.64	250.75	250.21	250.30	480	73542	1
2025.10.10	18:19:00	250.24	250.42	250.03	250.32	741	114868	1
2025.10.10	18:20:00	250.33	250.34	249.34	249.61	1474	284383	1
2025.10.10	18:21:00	249.64	249.75	249.17	249.19	950	157130	1
2025.10.10	18:22:00	249.24	249.80	249.08	249.80	807	123735	1
2025.10.10	18:23:00	249.72	249.73	249.09	249.39	962	156414	1
2025.10.10	18:24:00	249.43	249.46	248.95	249.07	984	169451	1
2025.10.10	18:25:00	249.06	249.44	248.92	249.21	616	111189	1
2025.10.10	18:26:00	249.17	249.73	249.15	249.55	626	92598	1
2025.10.10	18:27:00	249.57	250.19	249.37	250.02	916	144400	1
2025.10.10	18:28:00	250.10	250.17	249.44	249.45	652	106072	1
2025.10.10	18:29:00	249.49	249.51	248.99	249.12	633	117786	1
2025.10.10	18:30:00	249.10	249.17	248.58	248.71	620	120019	1
2025.10.10	18:31:00	248.72	249.10	248.44	248.99	906	146736	1
2025.10.10	18:32:00	248.99	249.07	248.39	248.42	599	101097	1
2025.10.10	18:33:00	248.43	248.72	248.39	248.56	1118	186137	1
2025.10.10	18:34:00	248.56	249.16	248.33	248.86	1055	175619	1
2025.10.10	18:35:00	248.80	249.38	248.80	249.24	796	135442	1
2025.10.10	18:36:00	249.32	249.42	248.86	248.98	669	134689	1
2025.10.10	18:37:00	248.96	249.24	248.80	249.17	463	77758	1
2025.10.10	18:38:00	249.15	249.28	248.65	248.80	500	84668	1
2025.10.10	18:39:00	248.80	249.16	248.68	248.74	352	60643	1
2025.10.10	18:40:00	248.77	248.98	248.58	248.73	415	72970	1
2025.10.10	18:41:00	248.76	249.01	248.60	248.96	507	113185	1
2025.10.10	18:42:00	248.98	249.43	248.92	249.28	401	74166	1
2025.10.10	18:43:00	249.26	249.39	249.00	249.14	287	52563	1
2025.10.10	18:44:00	249.10	249.69	249.06	249.68	730	151603	1
2025.10.10	18:45:00	249.68	249.99	249.57	249.68	531	87228	1
2025.10.10	18:46:00	249.68	250.03	249.60	249.78	478	78517	1
2025.10.10	18:47:00	249.74	249.80	249.42	249.45	332	79181	1
2025.10.10	18:48:00	249.46	249.56	249.20	249.50	462	87274	1
2025.10.10	18:49:00	249.47	249.50	249.28	249.44	299	60716	1
2025.10.10	18:50:00	249.42	249.48	249.17	249.33	354	66103	1
2025.10.10	18:51:00	249.30	249.79	249.29	249.36	346	55088	1
2025.10.10	18:52:00	249.33	249.37	249.08	249.29	445	72625	1
2025.10.10	18:53:00	249.29	249.50	249.19	249.45	381	47930	1
2025.10.10	18:54:00	249.47	249.54	249.29	249.46	273	42799	1
2025.10.10	18:55:00	249.44	249.47	249.04	249.13	315	60551	1
2025.10.10	18:56:00	249.12	249.16	248.74	248.85	289	50740	1
2025.10.10	18:57:00	248.91	248.92	248.56	248.63	285	61939	1
2025.10.10	18:58:00	248.59	248.91	248.51	248.86	302	50211	1
2025.10.10	18:59:00	248.86	248.94	248.58	248.79	318	67009	1
2025.10.10	19:00:00	248.77	248.79	248.30	248.46	502	82111	1
2025.10.10	19:01:00	248.47	248.52	248.28	248.35	185	29383	1
2025.10.10	19:02:00	248.38	248.51	248.05	248.09	610	88547	1
2025.10.10	19:03:00	248.13	248.24	247.93	247.98	498	85676	1
2025.10.10	19:04:00	247.99	248.00	247.79	247.83	326	74754	1
2025.10.10	19:05:00	247.81	248.35	247.76	248.31	261	43308	1
2025.10.10	19:06:00	248.28	248.30	247.96	247.98	305	63331	1
2025.10.10	19:07:00	248.00	248.42	247.98	248.40	183	38028	1
2025.10.10	19:08:00	248.38	248.67	248.38	248.55	207	45545	1
2025.10.10	19:09:00	248.55	248.71	248.48	248.53	214	38384	1
2025.10.10	19:10:00	248.53	248.54	248.28	248.31	169	30584	1
2025.10.10	19:11:00	248.33	248.85	248.18	248.85	329	60337	1
2025.10.10	19:12:00	248.85	248.96	248.76	248.80	172	24976	1
2025.10.10	19:13:00	248.81	249.02	248.78	248.87	353	52188	1
2025.10.10	19:14:00	248.88	248.91	248.78	248.85	171	28998	1
2025.10.10	19:15:00	248.85	248.96	248.76	248.88	193	27450	1
2025.10.10	19:16:00	248.90	248.90	248.62	248.65	243	32489	1
2025.10.10	19:17:00	248.67	248.69	248.52	248.54	219	37704	1
2025.10.10	19:18:00	248.55	248.61	248.41	248.43	137	25791	1
2025.10.10	19:19:00	248.40	248.67	248.32	248.52	232	38141	1
2025.10.10	19:20:00	248.52	248.53	248.34	248.34	134	21871	1
2025.10.10	19:21:00	248.35	248.63	248.27	248.54	165	29500	1
2025.10.10	19:22:00	248.54	248.57	248.31	248.49	180	28803	1
2025.10.10	19:23:00	248.46	248.84	248.44	248.71	218	38184	1
2025.10.10	19:24:00	248.71	248.85	248.57	248.58	230	38924	1
2025.10.10	19:25:00	248.54	248.72	248.41	248.63	127	19879	1
2025.10.10	19:26:00	248.66	248.82	248.60	248.71	145	23743	1
2025.10.10	19:27:00	248.71	248.77	248.60	248.71	227	40797	1
2025.10.10	19:28:00	248.73	248.73	248.55	248.63	132	28338	1
2025.10.10	19:29:00	248.63	248.68	248.54	248.61	112	19369	1
2025.10.10	19:30:00	248.59	248.92	248.57	248.79	256	40096	1
2025.10.10	19:31:00	248.78	249.06	248.78	248.92	316	53348	1
2025.10.10	19:32:00	248.90	248.98	248.69	248.78	298	62718	1
2025.10.10	19:33:00	248.81	248.81	248.65	248.70	123	21808	1
2025.10.10	19:34:00	248.68	248.70	248.42	248.48	257	37707	1
2025.10.10	19:35:00	248.48	248.52	248.26	248.40	214	31320	1
2025.10.10	19:36:00	248.38	248.76	248.38	248.64	155	25352	1
2025.10.10	19:37:00	248.65	248.68	248.51	248.55	132	19704	1
2025.10.10	19:38:00	248.53	248.53	248.40	248.50	85	11541	1
2025.10.10	19:39:00	248.50	248.51	248.40	248.49	79	10755	1
2025.10.10	19:40:00	248.46	248.54	248.41	248.49	146	22300	1
2025.10.10	19:41:00	248.50	248.51	248.35	248.51	160	22190	1
2025.10.10	19:42:00	248.48	248.51	248.14	248.17	158	31362	1
2025.10.10	19:43:00	248.17	248.19	248.03	248.03	189	32811	1
2025.10.10	19:44:00	248.04	248.06	247.94	247.94	252	49381	1
2025.10.10	19:45:00	247.94	248.18	247.89	248.12	187	29283	1
2025.10.10	19:46:00	248.12	248.27	248.01	248.27	187	45571	1
2025.10.10	19:47:00	248.26	248.43	248.12	248.13	208	37919	1
2025.10.10	19:48:00	248.14	248.17	247.88	247.88	189	36671	1
2025.10.10	19:49:00	247.91	247.94	247.81	247.82	277	50563	1
2025.10.10	19:50:00	247.83	247.87	247.61	247.65	343	74273	1
2025.10.10	19:51:00	247.64	247.79	247.60	247.60	262	52063	1
2025.10.10	19:52:00	247.61	247.69	247.42	247.45	251	41271	1
2025.10.10	19:53:00	247.46	247.56	247.32	247.37	297	50000	1
2025.10.10	19:54:00	247.37	247.55	247.33	247.54	271	46805	1
2025.10.10	19:55:00	247.55	247.82	247.55	247.82	318	46986	1
2025.10.10	19:56:00	247.84	247.90	247.57	247.61	285	58056	1
2025.10.10	19:57:00	247.58	247.64	247.49	247.55	239	38244	1
2025.10.10	19:58:00	247.54	247.62	247.41	247.46	215	32372	1
2025.10.10	19:59:00	247.47	247.57	247.43	247.49	288	45858	1
2025.10.10	20:00:00	247.50	247.66	247.34	247.46	262	38108	1
2025.10.10	20:01:00	247.47	247.51	247.15	247.24	398	85640	1
2025.10.10	20:02:00	247.26	247.29	247.09	247.09	231	42332	1
2025.10.10	20:03:00	247.09	247.29	247.06	247.28	274	47861	1
2025.10.10	20:04:00	247.29	247.45	247.25	247.26	321	58736	1
2025.10.10	20:05:00	247.30	247.39	247.23	247.25	145	25510	1
2025.10.10	20:06:00	247.25	247.39	247.18	247.37	196	29197	1
2025.10.10	20:07:00	247.36	247.38	247.13	247.25	235	34607	1
2025.10.10	20:08:00	247.26	247.38	247.22	247.36	237	33426	1
2025.10.10	20:09:00	247.37	247.45	247.28	247.33	206	32469	1
2025.10.10	20:10:00	247.33	247.55	247.30	247.49	225	37648	1
2025.10.10	20:11:00	247.50	247.70	247.36	247.54	443	83852	1
2025.10.10	20:12:00	247.55	247.61	247.33	247.40	175	29577	1
2025.10.10	20:13:00	247.39	247.44	247.17	247.19	183	47102	1
2025.10.10	20:14:00	247.12	247.29	247.07	247.15	292	51599	1
2025.10.10	20:15:00	247.20	247.43	247.11	247.27	185	31948	1
2025.10.10	20:16:00	247.26	247.52	247.26	247.38	190	32036	1
2025.10.10	20:17:00	247.37	247.57	247.34	247.51	184	33474	1
2025.10.10	20:18:00	247.51	247.62	247.24	247.28	256	38068	1
2025.10.10	20:19:00	247.28	247.40	247.28	247.34	161	24422	1
2025.10.10	20:20:00	247.33	247.42	247.19	247.20	169	29666	1
2025.10.10	20:21:00	247.20	247.46	247.20	247.43	151	23415	1
2025.10.10	20:22:00	247.44	247.54	247.41	247.50	187	28102	1
2025.10.10	20:23:00	247.49	247.75	247.49	247.75	204	33078	1
2025.10.10	20:24:00	247.73	247.75	247.56	247.60	164	28109	1
2025.10.10	20:25:00	247.61	247.83	247.61	247.80	106	14629	1
2025.10.10	20:26:00	247.79	247.82	247.59	247.66	130	21673	1
2025.10.10	20:27:00	247.66	247.83	247.66	247.75	164	32684	1
2025.10.10	20:28:00	247.78	247.88	247.70	247.86	160	24335	1
2025.10.10	20:29:00	247.83	247.84	247.56	247.81	234	32140	1
2025.10.10	20:30:00	247.77	247.87	247.74	247.78	162	29005	1
2025.10.10	20:31:00	247.79	247.90	247.68	247.87	230	40355	1
2025.10.10	20:32:00	247.86	247.90	247.74	247.88	163	27139	1
2025.10.10	20:33:00	247.89	247.98	247.85	247.93	185	31688	1
2025.10.10	20:34:00	247.94	248.09	247.94	248.05	250	48128	1
2025.10.10	20:35:00	248.05	248.16	248.02	248.14	220	39997	1
2025.10.10	20:36:00	248.16	248.16	247.96	248.09	175	35924	1
2025.10.10	20:37:00	248.09	248.22	248.03	248.20	187	28322	1
2025.10.10	20:38:00	248.19	248.30	248.10	248.14	211	34038	1
2025.10.10	20:39:00	248.14	248.15	247.91	247.99	236	36885	1
2025.10.10	20:40:00	247.99	248.17	247.99	248.10	197	33428	1
2025.10.10	20:41:00	248.10	248.22	248.08	248.12	143	22580	1
2025.10.10	20:42:00	248.14	248.24	248.09	248.24	195	27023	1
2025.10.10	20:43:00	248.26	248.34	248.21	248.33	295	99471	1
2025.10.10	20:44:00	248.34	248.42	248.18	248.22	344	66967	1
2025.10.10	20:45:00	248.21	248.36	248.13	248.26	162	53437	1
2025.10.10	20:46:00	248.26	248.26	248.03	248.08	179	27864	1
2025.10.10	20:47:00	248.09	248.48	248.06	248.48	167	23427	1
2025.10.10	20:48:00	248.48	248.57	248.38	248.43	388	63911	1
2025.10.10	20:49:00	248.44	248.53	248.22	248.26	178	33337	1
2025.10.10	20:50:00	248.25	248.30	248.11	248.18	204	36200	1
2025.10.10	20:51:00	248.20	248.25	248.09	248.13	143	21739	1
2025.10.10	20:52:00	248.14	248.15	248.05	248.10	188	36658	1
2025.10.10	20:53:00	248.10	248.22	248.08	248.19	80	11081	1
2025.10.10	20:54:00	248.20	248.25	248.13	248.16	147	28463	1
2025.10.10	20:55:00	248.15	248.38	248.14	248.25	200	38850	1
2025.10.10	20:56:00	248.22	248.24	247.73	247.76	411	69627	1
2025.10.10	20:57:00	247.77	247.85	247.75	247.80	146	22562	1
2025.10.10	20:58:00	247.84	247.97	247.81	247.97	141	30565	1
2025.10.10	20:59:00	247.98	248.07	247.96	248.01	119	18486	1
2025.10.10	21:00:00	248.04	248.05	247.58	247.63	357	81052	1
2025.10.10	21:01:00	247.64	247.72	247.60	247.64	200	32535	1
2025.10.10	21:02:00	247.63	247.67	247.50	247.58	181	31978	1
2025.10.10	21:03:00	247.58	247.58	247.45	247.53	259	45459	1
2025.10.10	21:04:00	247.54	247.62	247.50	247.59	191	34201	1
2025.10.10	21:05:00	247.61	247.66	247.42	247.43	195	31451	1
2025.10.10	21:06:00	247.44	247.66	247.44	247.47	169	28861	1
2025.10.10	21:07:00	247.48	247.66	247.43	247.64	228	36202	1
2025.10.10	21:08:00	247.65	247.71	247.56	247.57	224	31929	1
2025.10.10	21:09:00	247.58	247.62	247.46	247.46	152	28620	1
2025.10.10	21:10:00	247.47	247.63	247.36	247.61	209	46479	1
2025.10.10	21:11:00	247.60	247.63	247.37	247.37	190	30094	1
2025.10.10	21:12:00	247.40	247.49	247.30	247.48	156	29618	1
2025.10.10	21:13:00	247.50	247.72	247.48	247.61	248	42830	1
2025.10.10	21:14:00	247.63	247.67	247.55	247.63	141	29927	1
2025.10.10	21:15:00	247.64	247.75	247.57	247.59	150	26282	1
2025.10.10	21:16:00	247.58	247.79	247.54	247.75	181	29198	1
2025.10.10	21:17:00	247.76	247.80	247.50	247.50	165	26196	1
2025.10.10	21:18:00	247.52	247.52	247.12	247.13	254	47588	1
2025.10.10	21:19:00	247.14	247.36	247.13	247.29	180	31898	1
2025.10.10	21:20:00	247.28	247.56	247.28	247.53	180	48833	1
2025.10.10	21:21:00	247.51	247.61	247.40	247.40	191	43199	1
2025.10.10	21:22:00	247.40	247.59	247.36	247.58	134	18918	1
2025.10.10	21:23:00	247.57	247.57	247.37	247.37	163	26341	1
2025.10.10	21:24:00	247.38	247.52	247.27	247.52	163	39675	1
2025.10.10	21:25:00	247.52	247.57	247.43	247.49	121	18812	1
2025.10.10	21:26:00	247.48	247.48	247.37	247.39	104	22088	1
2025.10.10	21:27:00	247.40	247.41	247.22	247.31	201	34877	1
2025.10.10	21:28:00	247.31	247.33	247.12	247.19	178	34358	1
2025.10.10	21:29:00	247.18	247.19	247.08	247.16	255	37312	1
2025.10.10	21:30:00	247.14	247.31	247.10	247.11	273	44908	1
2025.10.10	21:31:00	247.11	247.15	246.81	246.82	399	99123	1
2025.10.10	21:32:00	246.83	246.94	246.78	246.92	326	53700	1
2025.10.10	21:33:00	246.90	246.99	246.84	246.84	244	38130	1
2025.10.10	21:34:00	246.85	246.86	246.56	246.56	312	63971	1
2025.10.10	21:35:00	246.56	246.62	246.47	246.55	294	54765	1
2025.10.10	21:36:00	246.55	246.62	246.46	246.48	330	56089	1
2025.10.10	21:37:00	246.47	246.72	246.47	246.71	304	56802	1
2025.10.10	21:38:00	246.70	246.70	246.56	246.59	187	43397	1
2025.10.10	21:39:00	246.59	246.62	246.48	246.59	212	41884	1
2025.10.10	21:40:00	246.58	246.59	246.44	246.49	248	38701	1
2025.10.10	21:41:00	246.50	246.52	246.41	246.46	189	31283	1
2025.10.10	21:42:00	246.44	246.46	246.23	246.27	351	69220	1
2025.10.10	21:43:00	246.28	246.32	246.23	246.25	204	40537	1
2025.10.10	21:44:00	246.25	246.28	246.13	246.16	232	45221	1
2025.10.10	21:45:00	246.17	246.54	246.16	246.47	248	43608	1
2025.10.10	21:46:00	246.46	246.52	246.35	246.51	246	41204	1
2025.10.10	21:47:00	246.51	246.55	246.36	246.40	215	35077	1
2025.10.10	21:48:00	246.41	246.42	246.04	246.09	325	65573	1
2025.10.10	21:49:00	246.09	246.23	246.04	246.23	235	57880	1
2025.10.10	21:50:00	246.24	246.28	246.06	246.08	228	36158	1
2025.10.10	21:51:00	246.10	246.25	246.06	246.09	218	33808	1
2025.10.10	21:52:00	246.11	246.15	245.97	246.00	294	51569	1
2025.10.10	21:53:00	245.99	246.02	245.85	245.88	234	42817	1
2025.10.10	21:54:00	245.90	245.96	245.83	245.90	259	97144	1
2025.10.10	21:55:00	245.91	246.23	245.89	246.20	343	92175	1
2025.10.10	21:56:00	246.20	246.24	245.99	246.04	304	52057	1
2025.10.10	21:57:00	246.02	246.06	245.82	245.89	220	37178	1
2025.10.10	21:58:00	245.90	246.07	245.86	246.05	152	31478	1
2025.10.10	21:59:00	246.04	246.09	245.97	246.00	186	35235	1
2025.10.10	22:00:00	246.00	246.40	245.98	246.37	318	49768	1
2025.10.10	22:01:00	246.35	246.35	246.14	246.24	237	38926	1
2025.10.10	22:02:00	246.24	246.36	246.09	246.17	231	33190	1
2025.10.10	22:03:00	246.21	246.21	246.11	246.14	186	33456	1
2025.10.10	22:04:00	246.14	246.30	246.11	246.26	181	30775	1
2025.10.10	22:05:00	246.27	246.29	246.10	246.22	196	29574	1
2025.10.10	22:06:00	246.20	246.30	246.16	246.17	167	32401	1
2025.10.10	22:07:00	246.20	246.25	246.15	246.22	156	25998	1
2025.10.10	22:08:00	246.21	246.25	246.16	246.18	153	29185	1
2025.10.10	22:09:00	246.20	246.22	246.10	246.16	188	34424	1
2025.10.10	22:10:00	246.17	246.22	246.12	246.14	169	47716	1
2025.10.10	22:11:00	246.15	246.15	245.95	245.97	224	38846	1
2025.10.10	22:12:00	245.96	246.01	245.89	245.99	343	63849	1
2025.10.10	22:13:00	246.00	246.26	245.99	246.12	290	47465	1
2025.10.10	22:14:00	246.13	246.21	246.04	246.12	246	37386	1
2025.10.10	22:15:00	246.12	246.29	246.00	246.29	307	55252	1
2025.10.10	22:16:00	246.28	246.35	246.22	246.31	205	35407	1
2025.10.10	22:17:00	246.32	246.35	246.23	246.25	234	41189	1
2025.10.10	22:18:00	246.24	246.25	246.13	246.16	134	21436	1
2025.10.10	22:19:00	246.17	246.22	246.07	246.16	251	46335	1
2025.10.10	22:20:00	246.15	246.23	246.11	246.13	246	51038	1
2025.10.10	22:21:00	246.13	246.17	246.11	246.12	179	33225	1
2025.10.10	22:22:00	246.11	246.23	246.10	246.19	198	36316	1
2025.10.10	22:23:00	246.17	246.21	246.09	246.13	209	31410	1
2025.10.10	22:24:00	246.13	246.15	246.01	246.05	196	49875	1
2025.10.10	22:25:00	246.05	246.19	246.05	246.10	252	48094	1
2025.10.10	22:26:00	246.11	246.23	246.05	246.06	248	36667	1
2025.10.10	22:27:00	246.07	246.10	246.01	246.07	218	39020	1
2025.10.10	22:28:00	246.06	246.08	245.93	245.98	379	80179	1
2025.10.10	22:29:00	245.98	246.20	245.96	246.17	363	67558	1
2025.10.10	22:30:00	246.17	246.45	246.17	246.44	317	71399	1
2025.10.10	22:31:00	246.43	246.49	246.27	246.30	283	57677	1
2025.10.10	22:32:00	246.29	246.30	246.20	246.22	195	32722	1
2025.10.10	22:33:00	246.21	246.22	246.06	246.18	263	50168	1
2025.10.10	22:34:00	246.18	246.19	246.05	246.09	286	47501	1
2025.10.10	22:35:00	246.10	246.10	245.93	245.95	305	55226	1
2025.10.10	22:36:00	245.96	246.11	245.89	246.04	423	93377	1
2025.10.10	22:37:00	246.03	246.06	245.95	245.99	288	66939	1
2025.10.10	22:38:00	245.99	246.05	245.89	245.90	275	48806	1
2025.10.10	22:39:00	245.90	246.10	245.88	245.96	375	76127	1
2025.10.10	22:40:00	245.94	246.31	245.92	246.29	416	87734	1
2025.10.10	22:41:00	246.28	246.65	246.26	246.64	428	116717	1
2025.10.10	22:42:00	246.65	246.68	246.39	246.56	305	63073	1
2025.10.10	22:43:00	246.57	246.76	246.53	246.74	397	72661	1
2025.10.10	22:44:00	246.75	246.99	246.70	246.89	374	75490	1
