<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.09	18:32:00	232.85	233.11	232.72	232.90	549	116816	1
2025.10.09	18:33:00	232.90	232.95	232.25	232.25	856	176575	1
2025.10.09	18:34:00	232.28	232.67	232.25	232.42	513	108367	1
2025.10.09	18:35:00	232.50	232.58	232.15	232.26	529	131537	1
2025.10.09	18:36:00	232.24	232.71	232.24	232.59	439	100674	1
2025.10.09	18:37:00	232.58	233.00	232.53	232.87	592	134721	1
2025.10.09	18:38:00	232.88	233.07	232.70	232.95	522	120345	1
2025.10.09	18:39:00	232.97	233.14	232.73	233.03	460	115162	1
2025.10.09	18:40:00	233.09	233.26	232.81	233.14	397	97915	1
2025.10.09	18:41:00	233.06	233.44	233.06	233.40	371	99524	1
2025.10.09	18:42:00	233.40	233.85	233.40	233.82	527	152474	1
2025.10.09	18:43:00	233.80	234.07	233.62	233.67	487	122145	1
2025.10.09	18:44:00	233.67	234.05	233.67	233.87	400	99953	1
2025.10.09	18:45:00	233.92	234.15	233.86	234.10	417	88111	1
2025.10.09	18:46:00	234.12	234.38	234.05	234.37	449	113711	1
2025.10.09	18:47:00	234.37	234.47	234.15	234.43	418	111192	1
2025.10.09	18:48:00	234.45	234.45	234.07	234.24	424	99895	1
2025.10.09	18:49:00	234.33	234.50	234.23	234.47	364	80637	1
2025.10.09	18:50:00	234.48	234.66	234.10	234.63	505	132749	1
2025.10.09	18:51:00	234.59	235.35	234.52	235.24	1019	237649	1
2025.10.09	18:52:00	235.24	235.28	234.34	234.39	647	151313	1
2025.10.09	18:53:00	234.35	234.56	234.23	234.36	396	109001	1
2025.10.09	18:54:00	234.35	234.37	234.13	234.33	438	92299	1
2025.10.09	18:55:00	234.31	234.52	234.22	234.24	449	111521	1
2025.10.09	18:56:00	234.24	234.30	233.91	234.26	532	148762	1
2025.10.09	18:57:00	234.23	234.54	234.20	234.26	506	98918	1
2025.10.09	18:58:00	234.30	234.35	233.76	233.92	588	161657	1
2025.10.09	18:59:00	233.96	233.99	233.68	233.85	394	73961	1
2025.10.09	19:00:00	233.89	234.04	233.80	233.85	274	48535	1
2025.10.09	19:01:00	233.93	233.98	233.71	233.87	306	65711	1
2025.10.09	19:02:00	233.80	233.89	233.19	233.41	390	103124	1
2025.10.09	19:03:00	233.44	233.78	233.37	233.66	325	76119	1
2025.10.09	19:04:00	233.61	233.74	233.33	233.73	394	78093	1
2025.10.09	19:05:00	233.73	233.93	233.69	233.75	339	80161	1
2025.10.09	19:06:00	233.75	233.88	233.60	233.85	290	60987	1
2025.10.09	19:07:00	233.86	233.86	233.25	233.37	378	85284	1
2025.10.09	19:08:00	233.34	233.59	233.33	233.54	286	71556	1
2025.10.09	19:09:00	233.54	233.79	233.47	233.75	263	72404	1
2025.10.09	19:10:00	233.78	233.80	233.58	233.67	181	47261	1
2025.10.09	19:11:00	233.65	233.73	233.46	233.57	323	60561	1
2025.10.09	19:12:00	233.48	233.70	233.16	233.64	444	111164	1
2025.10.09	19:13:00	233.65	233.85	233.64	233.76	298	61690	1
2025.10.09	19:14:00	233.74	233.75	233.30	233.49	231	57497	1
2025.10.09	19:15:00	233.52	233.75	233.43	233.57	278	54579	1
2025.10.09	19:16:00	233.60	233.65	233.26	233.39	265	78638	1
2025.10.09	19:17:00	233.37	233.67	233.35	233.57	221	46886	1
2025.10.09	19:18:00	233.58	233.85	233.54	233.76	273	60970	1
2025.10.09	19:19:00	233.76	234.08	233.42	233.46	482	132598	1
2025.10.09	19:20:00	233.46	233.46	232.90	232.95	566	155679	1
2025.10.09	19:21:00	232.94	233.28	232.90	233.19	316	86519	1
2025.10.09	19:22:00	233.20	233.26	232.85	232.89	445	109629	1
2025.10.09	19:23:00	232.91	233.12	232.77	233.02	374	97318	1
2025.10.09	19:24:00	233.03	233.04	232.84	232.93	256	57599	1
2025.10.09	19:25:00	232.96	233.13	232.78	232.83	353	77190	1
2025.10.09	19:26:00	232.78	232.98	232.60	232.79	501	125045	1
2025.10.09	19:27:00	232.80	233.12	232.78	233.12	328	80162	1
2025.10.09	19:28:00	233.12	233.26	233.00	233.12	314	68480	1
2025.10.09	19:29:00	233.13	233.43	232.93	232.98	352	82683	1
2025.10.09	19:30:00	232.99	233.16	232.90	233.16	233	48978	1
2025.10.09	19:31:00	233.16	233.25	232.85	232.85	223	85847	1
2025.10.09	19:32:00	232.84	233.18	232.71	232.96	237	59429	1
2025.10.09	19:33:00	232.95	233.00	232.63	232.99	230	52945	1
2025.10.09	19:34:00	233.00	233.20	232.94	233.14	290	65166	1
2025.10.09	19:35:00	233.13	233.17	232.91	232.98	217	46430	1
2025.10.09	19:36:00	232.96	233.28	232.90	233.24	249	57353	1
2025.10.09	19:37:00	233.23	233.41	233.04	233.14	265	67312	1
2025.10.09	19:38:00	233.04	233.18	232.85	232.86	214	48315	1
2025.10.09	19:39:00	232.91	233.08	232.80	232.89	192	36455	1
2025.10.09	19:40:00	232.88	232.93	232.39	232.63	385	127919	1
2025.10.09	19:41:00	232.63	232.66	232.02	232.06	522	146978	1
2025.10.09	19:42:00	232.08	232.26	232.05	232.19	337	82136	1
2025.10.09	19:43:00	232.20	232.26	232.06	232.20	305	72168	1
2025.10.09	19:44:00	232.18	232.41	232.05	232.19	353	87584	1
2025.10.09	19:45:00	232.12	232.60	232.10	232.50	234	68879	1
2025.10.09	19:46:00	232.48	232.52	232.08	232.12	251	67057	1
2025.10.09	19:47:00	232.10	232.35	232.01	232.28	473	142504	1
2025.10.09	19:48:00	232.26	232.44	232.19	232.28	244	69026	1
2025.10.09	19:49:00	232.32	232.62	232.21	232.55	344	86753	1
2025.10.09	19:50:00	232.57	232.64	232.21	232.38	348	79221	1
2025.10.09	19:51:00	232.33	232.41	232.00	232.10	451	119627	1
2025.10.09	19:52:00	232.10	232.12	231.55	231.57	773	197702	1
2025.10.09	19:53:00	231.57	231.73	231.52	231.70	396	124755	1
2025.10.09	19:54:00	231.71	231.77	231.45	231.54	464	104438	1
2025.10.09	19:55:00	231.54	231.59	231.21	231.41	503	155081	1
2025.10.09	19:56:00	231.42	231.75	231.31	231.38	494	114328	1
2025.10.09	19:57:00	231.40	231.59	231.37	231.45	393	89622	1
2025.10.09	19:58:00	231.44	231.51	231.13	231.21	533	132955	1
2025.10.09	19:59:00	231.15	231.46	231.13	231.30	340	75889	1
2025.10.09	20:00:00	231.30	231.64	231.15	231.49	384	107914	1
2025.10.09	20:01:00	231.49	231.50	231.20	231.43	256	68640	1
2025.10.09	20:02:00	231.45	231.92	230.93	231.08	688	186559	1
2025.10.09	20:03:00	231.08	231.37	230.99	231.08	373	89672	1
2025.10.09	20:04:00	231.03	231.44	231.03	231.41	378	93571	1
2025.10.09	20:05:00	231.41	231.62	231.07	231.25	401	86660	1
2025.10.09	20:06:00	231.26	231.79	231.26	231.69	481	124109	1
2025.10.09	20:07:00	231.71	232.36	231.45	232.34	621	167020	1
2025.10.09	20:08:00	232.31	232.68	232.06	232.31	702	164546	1
2025.10.09	20:09:00	232.33	232.74	232.25	232.41	446	106249	1
2025.10.09	20:10:00	232.43	232.46	232.25	232.31	150	31854	1
2025.10.09	20:11:00	232.05	232.22	231.85	231.95	301	61357	1
2025.10.09	20:12:00	231.98	231.99	231.77	231.83	306	77542	1
2025.10.09	20:13:00	231.83	231.92	231.29	231.32	327	80306	1
2025.10.09	20:14:00	231.33	231.53	231.22	231.44	337	81510	1
2025.10.09	20:15:00	231.46	231.65	231.10	231.16	489	137341	1
2025.10.09	20:16:00	231.20	231.47	230.93	230.94	330	82411	1
2025.10.09	20:17:00	230.96	231.10	230.30	230.41	777	212419	1
